,Fuel_type,Running_in_kms,Endine_disp,Gear_transmission,Milage_in_km/ltr,Seating_cap,color,Max_power,front_brake_type,rear_brake_type,height,width,length,Weight,top_speed,Brand,Model,car_price,city_name,Car_age
148,Diesel,89000.0,1995.0,Automatic,18.12,5.0,Grey,190.0,Ventilated Disc,Ventilated Disc,1464.0,2102.0,4907.0,,231.0,BMW,5 Series,1789999.9999999998,ahmedabad,8.0
149,Petrol,51000.0,1462.0,Manual,21.56,5.0,Blue,103.25,Ventilated Disc,Drum,1485.0,1730.0,4490.0,1520.0,,Maruti,Ciaz,850000.0,ahmedabad,3.0
150,Diesel,71000.0,1120.0,Manual,24.0,5.0,Blue,70.0,Disc,Drum,1520.0,1660.0,3765.0,,157.0,Hyundai,Grand i10,450000.0,ahmedabad,5.0
151,Diesel,48700.0,2179.0,Manual,17.6,7.0,Grey,153.86,Disc,Disc,1785.0,1900.0,4788.0,,,Tata,Hexa,975000.0,ahmedabad,4.0
152,Diesel,64000.0,1582.0,Automatic,17.01,5.0,White,126.2,Disc,Drum,1630.0,1780.0,4270.0,,190.0,Hyundai,Creta,1150000.0,ahmedabad,3.0
153,Diesel,68001.0,1498.0,Manual,25.83,5.0,White,99.0,Ventilated Disc,Drum,1525.0,1695.0,3995.0,,170.0,Ford,Figo Aspire,600000.0,ahmedabad,4.0
154,Diesel,31001.0,1498.0,Manual,26.82,5.0,Silver,93.87,Ventilated Disc,Drum,1485.0,1730.0,4490.0,1590.0,,Maruti,Ciaz,925000.0,ahmedabad,2.0
155,Diesel,21764.0,1461.0,Manual,23.08,5.0,Silver,63.12,Ventilated Disc,Drum,1525.0,1665.0,3805.0,,,Renault,Pulse,350000.0,ahmedabad,8.0
156,Diesel,29000.0,1498.0,Manual,21.66,5.0,White,108.62,Ventilated Disc,Drum,1483.0,1682.0,3995.0,,,Volkswagen,Ameo,600000.0,ahmedabad,4.0
157,Diesel,60428.0,1598.0,Manual,22.7,5.0,White,118.0,Ventilated Disc,Solid Disc,1590.0,1765.0,4300.0,1740.0,180.0,Maruti,SX4 S Cross,650000.0,ahmedabad,6.0
158,Petrol,9331.0,999.0,Manual,20.0,7.0,Blue,72.0,Disc,Drum,1643.0,1739.0,3990.0,,,Renault,Triber,650000.0,ahmedabad,1.0
159,Diesel,17700.0,2179.0,Manual,15.1,7.0,Silver,152.87,Ventilated Disc,Disc,1785.0,1890.0,4585.0,2510.0,,Mahindra,XUV500,1390000.0,ahmedabad,1.0
160,Diesel,12000.0,1995.0,Automatic,20.37,5.0,Blue,187.74,Disc,Disc,1435.0,1827.0,4709.0,,243.0,BMW,3 Series,3900000.0,ahmedabad,1.0
161,Petrol,78000.0,1497.0,Manual,17.0,5.0,Grey,118.0,Disc,Drum,1480.0,1695.0,4420.0,,,Honda,City,400000.0,ahmedabad,10.0
162,Diesel,74035.0,2755.0,Automatic,15.04,7.0,White,174.5,Ventilated Disc,Ventilated Disc,1835.0,1855.0,4795.0,2735.0,157.0,Toyota,Fortuner,2749000.0,ahmedabad,4.0
163,Diesel,55000.0,2494.0,Manual,12.8,7.0,Grey,102.0,Ventilated Disc,Drum,1755.0,1770.0,4580.0,2300.0,151.0,Toyota,Innova,1000000.0,ahmedabad,6.0
164,Diesel,42000.0,1461.0,Manual,19.87,5.0,Brown,83.8,Disc,Drum,1695.0,1822.0,4315.0,1777.0,156.0,Renault,Duster,850000.0,ahmedabad,2.0
165,Diesel,48250.0,1396.0,Manual,21.19,5.0,White,88.73,Disc,Drum,1555.0,1760.0,3995.0,,165.0,Hyundai,i20 Active,640000.0,ahmedabad,6.0
166,Diesel,58000.0,1248.0,Manual,28.4,5.0,White,74.02,Disc,Drum,1515.0,1735.0,3995.0,1405.0,,Maruti,Swift Dzire,500000.0,ahmedabad,6.0
167,Diesel,55000.0,1248.0,Manual,28.4,5.0,White,74.02,Disc,Drum,1515.0,1735.0,3995.0,1405.0,,Maruti,Swift Dzire,725000.0,ahmedabad,2.0
168,Diesel,71000.0,1248.0,Manual,28.09,5.0,Grey,88.5,Ventilated Disc,Drum,1485.0,1730.0,4490.0,1595.0,190.0,Maruti,Ciaz,725000.0,ahmedabad,4.0
169,Diesel,76000.0,2179.0,Manual,17.6,7.0,Blue,153.86,Disc,Disc,1785.0,1900.0,4788.0,,,Tata,Hexa,990000.0,ahmedabad,3.0
170,Diesel,66000.0,1493.0,Manual,18.49,7.0,Black,100.0,Disc,Drum,1826.0,1835.0,3995.0,2225.0,156.0,Mahindra,TUV 300,700000.0,ahmedabad,3.0
171,Petrol,45000.0,1462.0,Manual,21.56,5.0,Silver,103.25,Ventilated Disc,Drum,1485.0,1730.0,4490.0,1520.0,,Maruti,Ciaz,925000.0,ahmedabad,2.0
172,Diesel,74000.0,2523.0,Manual,13.6,8.0,White,63.0,Disc,Drum,1880.0,1660.0,4170.0,,117.0,Mahindra,Bolero,565000.0,ahmedabad,3.0
173,Diesel,85693.0,1248.0,Manual,18.2,7.0,Grey,73.8,Disc,Drum,1750.0,1680.0,4305.0,1930.0,,Chevrolet,Enjoy,349000.0,ahmedabad,8.0
174,Diesel,40000.0,2179.0,Manual,15.1,7.0,White,152.87,Ventilated Disc,Disc,1785.0,1890.0,4585.0,2510.0,,Mahindra,XUV500,1275000.0,ahmedabad,2.0
175,Petrol,28000.0,1591.0,Automatic,13.0,5.0,Grey,121.3,Disc,Drum,1630.0,1780.0,4270.0,,,Hyundai,Creta,1125000.0,ahmedabad,3.0
176,Diesel,83000.0,2179.0,Manual,15.1,7.0,Violet,140.0,Disc & Caliper Type,Disc & Caliper Type,1785.0,1890.0,4585.0,2450.0,175.0,Mahindra,XUV500,590000.0,ahmedabad,9.0
177,Diesel,64000.0,1364.0,Manual,23.59,5.0,Silver,,,,,,,,,Toyota,Etios,375000.0,ahmedabad,8.0
178,Diesel,114000.0,1984.0,Automatic,14.7,5.0,White,181.0,Disc,Disc,1713.0,2120.0,4627.0,,195.0,Volvo,XC60,1651000.0000000002,ahmedabad,7.0
179,Petrol,27000.0,1199.0,Manual,18.7,5.0,Maroon,88.7,Disc,Drum,1544.0,1694.0,3955.0,,172.0,Honda,Jazz,650000.0,ahmedabad,4.0
180,Diesel,70000.0,1582.0,Manual,22.32,5.0,White,126.32,Disc,Disc,1475.0,1700.0,4370.0,,190.0,Hyundai,Verna,451000.0,ahmedabad,8.0
181,Diesel,63000.0,3198.0,Automatic,10.91,7.0,White,197.0,Disc,Disc,1837.0,1860.0,4892.0,,160.0,Ford,Endeavour,2450000.0,ahmedabad,5.0
182,Diesel,54000.0,1582.0,Manual,19.67,5.0,White,126.2,Disc,Drum,1630.0,1780.0,4270.0,,190.0,Hyundai,Creta,1250000.0,ahmedabad,3.0
183,Petrol,31492.0,998.0,Manual,18.27,5.0,Blue,118.35,Disc,Drum,1605.0,1770.0,3995.0,,,Hyundai,Venue,969999.9999999999,ahmedabad,2.0
184,Diesel,63940.0,1598.0,Manual,20.54,5.0,White,103.6,Disc,Drum,1466.0,1699.0,4384.0,1760.0,186.0,Volkswagen,Vento,351000.0,ahmedabad,9.0
185,Diesel,84000.0,2755.0,Manual,14.24,7.0,White,174.5,Ventilated Disc,Ventilated Disc,1835.0,1855.0,4795.0,2735.0,,Toyota,Fortuner,2750000.0,ahmedabad,4.0
186,Diesel,69000.0,1248.0,Manual,24.52,7.0,White,88.5,Ventilated Disc,Drum,1685.0,1695.0,4296.0,,160.0,Maruti,Ertiga,691000.0,ahmedabad,5.0
187,Diesel,60000.0,1991.0,Automatic,11.8,5.0,White,150.0,Ventilated Disc,Solid Disc,1485.0,1832.0,4800.0,,,Hyundai,Sonata,550000.0,ahmedabad,9.0
188,Diesel,51000.0,1498.0,Manual,26.0,5.0,Golden,98.6,Disc,Drum,1495.0,1695.0,4440.0,,175.0,Honda,City,551000.0,ahmedabad,7.0
189,Diesel,47000.0,1968.0,Automatic,17.11,5.0,White,174.33,Ventilated Disc,Disc,1427.0,2040.0,4701.0,2055.0,222.0,Audi,A4,1850000.0,ahmedabad,6.0
190,Diesel,20000.0,1999.0,Automatic,13.6,5.0,Grey,177.0,Disc,Disc,1416.0,2075.0,4795.0,2135.0,228.0,Jaguar,XE,3250000.0,ahmedabad,2.0
191,Petrol,53000.0,1197.0,Automatic,21.4,5.0,Grey,83.1,Disc,Drum,1510.0,1745.0,3995.0,1360.0,180.0,Maruti,Baleno,575000.0,ahmedabad,5.0
192,Diesel,65000.0,1248.0,Manual,19.3,5.0,Silver,73.9,Ventilated Disc,Drum,1530.0,1690.0,4160.0,,,Maruti,Swift Dzire,290000.0,ahmedabad,10.0
193,Petrol,7000.0,1198.0,Manual,18.15,6.0,Grey,82.0,Disc,Drum,1655.0,1735.0,3700.0,,160.0,Mahindra,KUV 100,459999.99999999994,ahmedabad,4.0
194,Diesel,19000.0,1498.0,Manual,25.83,5.0,White,99.0,Ventilated Disc,Drum,1525.0,1695.0,3886.0,,170.0,Ford,Figo,590000.0,ahmedabad,4.0
195,Petrol,55000.0,1799.0,Manual,13.5,5.0,Silver,130.0,Ventilated Disc,Disc,1450.0,1750.0,4545.0,,,Honda,Civic,275000.0,ahmedabad,13.0
196,Diesel,48000.0,2498.0,Manual,16.55,6.0,Grey,105.0,Disc,Drum,1930.0,1726.0,3920.0,,154.0,Mahindra,Thar,825000.0,ahmedabad,4.0
197,Diesel,48000.0,1364.0,Manual,23.59,5.0,White,67.05,Ventilated Disc,Drum,1510.0,1695.0,4369.0,,170.0,Toyota,Etios,651000.0,ahmedabad,3.0
198,Diesel,58000.0,1248.0,Manual,19.3,5.0,White,73.9,Ventilated Disc,Drum,1530.0,1690.0,4160.0,,,Maruti,Swift Dzire,690000.0,ahmedabad,2.0
199,Diesel,10000.0,1186.0,Manual,25.35,5.0,Silver,73.97,Disc,Drum,1520.0,1680.0,3995.0,,,Hyundai,Aura,790000.0,ahmedabad,1.0
200,Diesel,56000.0,1364.0,Manual,23.59,5.0,Silver,,,,,,,,,Toyota,Etios Liva,325000.0,ahmedabad,9.0
201,Diesel,31500.0,1956.0,Manual,17.41,5.0,Red,167.68,Disc,Disc,1760.0,1835.0,4655.0,,,MG,Hector,1775000.0,ahmedabad,2.0
202,Diesel,65000.0,2494.0,Manual,12.99,8.0,Grey,100.6,Ventilated Disc,Drum,1760.0,1765.0,4585.0,2300.0,155.0,Toyota,Innova,725000.0,ahmedabad,7.0
203,Petrol,15981.0,1984.0,Automatic,15.1,5.0,White,187.74,Disc,Disc,1469.0,1864.0,4869.0,2098.0,,Skoda,Superb,3275000.0,ahmedabad,1.0
204,Diesel,50000.0,1396.0,Manual,22.1,5.0,Black,88.7,Disc,Drum,1665.0,1780.0,4270.0,,,Hyundai,Creta,875000.0,ahmedabad,4.0
205,Diesel,39000.0,1498.0,Automatic,21.0,5.0,Maroon,78.9,Disc,Drum,1501.0,1695.0,3995.0,,,Honda,Amaze,775000.0,ahmedabad,3.0
206,Diesel,58000.0,2755.0,Manual,14.24,7.0,White,174.5,Ventilated Disc,Ventilated Disc,1835.0,1855.0,4795.0,2610.0,,Toyota,Fortuner,2640000.0,ahmedabad,4.0
207,Petrol,64000.0,1061.0,Manual,19.5,,Silver,,,,,,,,,Maruti,Zen Estilo,185000.0,ahmedabad,11.0
208,Petrol,51000.0,1799.0,Manual,13.5,5.0,Silver,130.0,Disc,Drum,1450.0,1750.0,4545.0,,206.0,Honda,Civic,300000.0,ahmedabad,12.0
209,Petrol,15000.0,1991.0,Automatic,11.5,5.0,Blue,245.0,Disc,Disc,1639.0,1890.0,4656.0,2400.0,222.0,Mercedes-Benz,GLC,4500000.0,ahmedabad,3.0
210,Petrol,37000.0,1497.0,Automatic,18.0,5.0,Brown,117.3,Disc,Drum,1495.0,1695.0,4440.0,,195.0,Honda,City,890000.0,ahmedabad,5.0
211,Diesel,89000.0,2179.0,Manual,16.0,7.0,Silver,140.0,Disc,Disc,1785.0,1890.0,4585.0,2510.0,185.0,Mahindra,XUV500,891000.0,ahmedabad,6.0
212,Diesel,65000.0,1498.0,Manual,26.0,5.0,Brown,98.6,Disc,Drum,1495.0,1695.0,4440.0,,190.0,Honda,City,590000.0,ahmedabad,7.0
213,Petrol,13000.0,1197.0,Automatic,21.21,5.0,White,81.8,Disc,Drum,1530.0,1735.0,3840.0,1315.0,,Maruti,Swift,690000.0,ahmedabad,1.0
214,Diesel,67000.0,1461.0,Manual,23.08,5.0,White,63.1,Ventilated Disc,Drum,1525.0,1665.0,3825.0,,160.0,Nissan,Micra,225000.0,ahmedabad,10.0
215,Diesel,76000.0,2494.0,Manual,12.8,8.0,White,102.0,Ventilated Disc,Drum,1755.0,1770.0,4580.0,2300.0,151.0,Toyota,Innova,400000.0,ahmedabad,12.0
216,Diesel,67000.0,2143.0,Automatic,20.0,5.0,Red,107.3,Disc,Disc,1433.0,1780.0,4292.0,2000.0,190.0,Mercedes-Benz,A Class,1450000.0,ahmedabad,6.0
217,Diesel,147000.0,1968.0,Automatic,16.55,5.0,Black,147.51,Ventilated Disc,Disc,1427.0,2040.0,4701.0,2065.0,210.0,Audi,A4,944999.9999999999,ahmedabad,10.0
218,Diesel,44200.0,1186.0,Manual,24.0,5.0,White,73.97,Disc,Drum,1520.0,1660.0,3765.0,,151.0,Hyundai,Grand i10,525000.0,ahmedabad,4.0
219,Diesel,80000.0,1582.0,Automatic,22.0,5.0,Maroon,126.2,Disc,Drum,1475.0,1729.0,4440.0,,,Hyundai,Verna,1050000.0,ahmedabad,3.0
220,Diesel,80000.0,1582.0,Automatic,22.0,5.0,Maroon,126.2,Disc,Drum,1475.0,1729.0,4440.0,,,Hyundai,Verna,1050000.0,ahmedabad,3.0
221,Diesel,101000.0,1968.0,Automatic,16.65,5.0,White,141.0,Disc,Disc,1672.0,1839.0,4486.0,2250.0,,Volkswagen,Tiguan,2150000.0,ahmedabad,4.0
222,Diesel,18000.0,1995.0,Automatic,16.55,5.0,Blue,187.7,Disc,Disc,1676.0,1891.0,4708.0,,213.0,BMW,X3,5400000.0,ahmedabad,2.0
223,Diesel,68000.0,1364.0,Manual,23.59,5.0,Silver,,,,,,,,,Toyota,Etios,390000.0,ahmedabad,8.0
224,Diesel,55632.0,1399.0,Manual,20.0,5.0,White,68.05,Ventilated Disc,Drum,1427.0,1680.0,3795.0,,,Ford,Figo,270000.0,ahmedabad,7.0
225,Diesel,44200.0,1186.0,Manual,24.0,5.0,White,73.97,Disc,Drum,1520.0,1660.0,3765.0,,151.0,Hyundai,Grand i10,525000.0,ahmedabad,4.0
226,Petrol,62348.0,1197.0,Manual,21.21,5.0,Red,81.8,Disc,Drum,1515.0,1735.0,3995.0,1315.0,,Maruti,Swift Dzire,611000.0,ahmedabad,3.0
227,Diesel,79000.0,2494.0,Manual,12.8,8.0,White,102.0,Ventilated Disc,Drum,1755.0,1770.0,4580.0,2300.0,151.0,Toyota,Innova,625000.0,ahmedabad,10.0
228,Diesel,52000.0,1396.0,Manual,22.54,5.0,White,88.73,Disc,Drum,1505.0,1734.0,3985.0,,180.0,Hyundai,i20,575000.0,ahmedabad,4.0
229,Petrol,76385.0,1086.0,Manual,19.81,5.0,White,68.05,Ventilated Disc,Drum,1550.0,1595.0,3585.0,,165.0,Hyundai,i10,275000.0,ahmedabad,10.0
230,Diesel,52000.0,1498.0,Manual,22.77,5.0,White,98.59,Ventilated Disc,Drum,1708.0,1765.0,3999.0,,182.0,Ford,Ecosport,580000.0,ahmedabad,5.0
231,Petrol,27000.0,1591.0,Manual,13.0,5.0,Silver,121.3,Disc,Drum,1630.0,1780.0,4270.0,,,Hyundai,Creta,1150000.0,ahmedabad,3.0
232,Diesel,65243.0,1248.0,Manual,26.21,5.0,Grey,88.5,Ventilated Disc,Drum,1485.0,1730.0,4490.0,1585.0,160.0,Maruti,Ciaz,525000.0,ahmedabad,6.0
233,Petrol,28000.0,1198.0,Automatic,15.5,5.0,White,86.7,Disc,Drum,1505.0,1680.0,3990.0,,160.0,Honda,Amaze,690000.0,ahmedabad,5.0
234,Petrol,5000.0,1197.0,Automatic,20.7,5.0,Blue,81.86,Disc,Drum,1520.0,1680.0,3805.0,,,Hyundai,Grand i10 Nios,695000.0,ahmedabad,2.0
235,Petrol,27000.0,999.0,Automatic,16.35,5.0,White,108.62,Disc,Drum,1467.0,1699.0,4390.0,1700.0,,Volkswagen,Vento,1175000.0,ahmedabad,1.0
236,Diesel,12000.0,1493.0,Automatic,18.5,5.0,White,113.42,Disc,Disc,1635.0,1790.0,4300.0,,,Hyundai,Creta,1845000.0,ahmedabad,1.0
237,Petrol,55000.0,998.0,Manual,21.79,5.0,White,67.05,Disc,Drum,1675.0,1620.0,3655.0,1340.0,,Maruti,Wagon R,340000.0,ahmedabad,4.0
238,Diesel,109000.0,2179.0,Manual,16.0,7.0,White,140.0,Disc,Disc,1785.0,1890.0,4585.0,2510.0,185.0,Mahindra,XUV500,851000.0,ahmedabad,5.0
239,Diesel,60000.0,2143.0,Automatic,15.26,5.0,White,203.2,Disc,Disc,1762.0,2141.0,4817.0,2950.0,210.0,Mercedes-Benz,M-Class,3000000.0,ahmedabad,6.0
240,Petrol,10600.0,1798.0,Automatic,16.6,4.0,Blue,177.0,Ventilated Disc,Disc,1409.0,1960.0,4421.0,1930.0,240.0,Audi,A3 cabriolet,3850000.0,ahmedabad,6.0
241,Petrol,42000.0,1198.0,Manual,19.4,5.0,Grey,86.8,Disc,Drum,1500.0,1680.0,3610.0,,164.0,Honda,Brio,400000.0,ahmedabad,5.0
242,Diesel,85000.0,1498.0,Manual,25.5,5.0,Grey,98.6,Ventilated Disc,Drum,1601.0,1734.0,3999.0,,176.0,Honda,WR-V,790000.0,ahmedabad,4.0
243,Diesel,85000.0,1582.0,Automatic,17.01,5.0,Black,126.2,Disc,Drum,1630.0,1780.0,4270.0,,190.0,Hyundai,Creta,990000.0,ahmedabad,5.0
244,Diesel,81800.0,1582.0,Automatic,17.6,5.0,White,126.2,Disc,Drum,1665.0,1780.0,4270.0,,,Hyundai,Creta,1325000.0,ahmedabad,3.0
245,Diesel,55000.0,1498.0,Automatic,22.15,5.0,Silver,108.6,Ventilated Disc,Drum,1467.0,1699.0,4390.0,1770.0,180.0,Volkswagen,Vento,700000.0,ahmedabad,4.0
246,Petrol,35400.0,814.0,Manual,21.1,5.0,Silver,55.2,Disc,Drum,1500.0,1550.0,3495.0,,135.0,Hyundai,EON,275000.0,ahmedabad,6.0
247,Petrol,55632.0,796.0,Manual,19.7,5.0,White,46.3,Disc,Drum,1460.0,1475.0,3495.0,1140.0,137.0,Maruti,Alto,125000.0,ahmedabad,14.0
248,Diesel,24000.0,2198.0,Automatic,12.62,7.0,White,158.0,Disc,Disc,1837.0,1860.0,4892.0,,,Ford,Endeavour,3150000.0,ahmedabad,1.0
249,Diesel,72369.0,1248.0,Manual,17.8,5.0,Blue,76.0,Ventilated Disc,Drum,1495.0,1687.0,3987.0,,155.0,Fiat,Grande Punto,94000.0,ahmedabad,9.0
250,Diesel,72558.0,1248.0,Manual,25.2,5.0,White,74.0,Ventilated Disc,Drum,1530.0,1735.0,3840.0,1405.0,155.0,Maruti,Swift,382000.0,ahmedabad,7.0
251,Diesel,118419.0,1968.0,Automatic,15.73,5.0,White,174.33,Ventilated Disc,Drum,1608.0,2019.0,4385.0,2185.0,212.0,Audi,Q3,1100000.0,ahmedabad,7.0
252,Diesel,60833.0,1497.0,Manual,21.5,5.0,Glasgow Gray,108.5,Disc,Drum,1607.0,1811.0,3994.0,,154.0,Tata,Nexon,781000.0,ahmedabad,2.0
253,Diesel,31794.0,1995.0,Automatic,16.55,5.0,Blue,187.7,Disc,Disc,1676.0,1891.0,4708.0,,213.0,BMW,X3,5300000.0,ahmedabad,2.0
254,Diesel,61000.0,1498.0,Manual,25.8,5.0,White,98.6,Disc,Drum,1505.0,1680.0,3990.0,,170.0,Honda,Amaze,440000.00000000006,ahmedabad,6.0
255,Diesel,75000.0,1493.0,Manual,16.2,5.0,Golden,110.0,Disc,Drum,1490.0,1695.0,4300.0,,183.0,Hyundai,Verna,290000.0,ahmedabad,11.0
256,Diesel,60003.0,1461.0,Manual,21.64,5.0,White,84.8,Ventilated Disc,Drum,1505.0,1695.0,4425.0,,160.0,Renault,Scala,325000.0,ahmedabad,8.0
257,Diesel,76000.0,2967.0,Automatic,14.75,7.0,Blue,245.0,Ventilated Disc,Ventilated Disc,1740.0,2212.0,5052.0,2925.0,234.0,Audi,Q7,4300000.0,ahmedabad,5.0
258,Diesel,39000.0,1248.0,Manual,28.09,5.0,White,88.5,Ventilated Disc,Drum,1485.0,1730.0,4490.0,1595.0,190.0,Maruti,Ciaz,790000.0,ahmedabad,4.0
259,Petrol,65000.0,1198.0,Manual,16.47,5.0,Silver,74.0,Disc,Drum,1469.0,1682.0,3971.0,1520.0,165.0,Volkswagen,Polo,440000.00000000006,ahmedabad,6.0
260,Diesel,58369.0,1498.0,Manual,20.34,5.0,Silver,103.2,Disc,Drum,1466.0,1699.0,4384.0,1750.0,186.0,Volkswagen,Vento,425000.0,ahmedabad,8.0
261,Diesel,100000.0,2696.0,Automatic,11.18,7.0,White,184.0,Ventilated Disc,Disc,1840.0,1900.0,4755.0,,194.0,Mahindra,Ssangyong Rexton,800000.0,ahmedabad,8.0
262,Diesel,55000.0,1396.0,Manual,21.9,5.0,White,88.76,Disc,Disc,1505.0,1710.0,3995.0,,,Hyundai,i20,340000.0,ahmedabad,9.0
263,Diesel,55000.0,1461.0,Manual,19.87,5.0,Black,83.8,Disc,Drum,1695.0,1822.0,4315.0,1777.0,156.0,Renault,Duster,625000.0,ahmedabad,5.0
264,Diesel,65000.0,1364.0,Manual,21.43,5.0,White,87.2,Ventilated Disc,Solid Disc,1475.0,1776.0,4620.0,1670.0,170.0,Toyota,Corolla Altis,790000.0,ahmedabad,7.0
265,Petrol,22475.0,1196.0,Manual,16.11,5.0,White,72.42,Disc,Drum,1825.0,1475.0,3675.0,1510.0,,Maruti,Eeco,295000.0,ahmedabad,9.0
266,Diesel,9439.0,1995.0,Automatic,20.37,5.0,Blue,187.74,Ventilated Disc,Ventilated Disc,1466.0,2126.0,4936.0,,235.0,BMW,5 Series,5100000.0,ahmedabad,2.0
267,Diesel,54000.0,1582.0,Manual,22.0,5.0,Black,126.2,Disc,Drum,1475.0,1729.0,4440.0,,,Hyundai,Verna,700000.0,ahmedabad,4.0
268,Diesel,35000.0,1968.0,Manual,17.32,5.0,White,138.13,Ventilated Disc,Drum,1608.0,2019.0,4385.0,2030.0,202.0,Audi,Q3,1689999.9999999998,ahmedabad,7.0
269,Diesel,60001.0,1248.0,Manual,28.09,5.0,Silver,88.5,Ventilated Disc,Drum,1485.0,1730.0,4490.0,1595.0,190.0,Maruti,Ciaz,650000.0,ahmedabad,4.0
270,Petrol,41200.0,1194.0,Manual,18.5,5.0,Red,94.93,Ventilated Disc,Drum,1525.0,1704.0,3995.0,,,Ford,Figo Aspire,600000.0,ahmedabad,3.0
271,Diesel,58001.0,1498.0,Automatic,21.66,5.0,Silver,103.52,Disc,Drum,1466.0,1699.0,4386.0,1770.0,186.0,Skoda,Rapid,545000.0,ahmedabad,6.0
272,Petrol,61000.0,1086.0,Manual,12.3,5.0,Black,66.6,Ventilated Disc,Drum,1515.0,1665.0,3825.0,1450.0,148.0,Hyundai,Getz,175000.0,ahmedabad,12.0
273,Petrol,44000.0,1197.0,Manual,18.6,5.0,Red,81.83,Disc,Drum,1505.0,1734.0,3985.0,,170.0,Hyundai,i20,575000.0,ahmedabad,6.0
274,Petrol,61300.0,998.0,Manual,20.51,5.0,Grey,67.04,Ventilated Disc,Drum,1700.0,1495.0,3599.0,1350.0,152.0,Maruti,Wagon R,340000.0,ahmedabad,7.0
275,Diesel,63000.0,1999.0,Automatic,15.68,5.0,Red,177.0,Disc,Disc,1635.0,2120.0,4360.0,2350.0,195.0,Land,Rover Range Rover Evoque,4500000.0,ahmedabad,3.0
276,Diesel,33000.0,1995.0,Automatic,17.05,5.0,White,184.0,Disc,Disc,1545.0,2058.0,4477.0,,205.0,BMW,X1,3090000.0,ahmedabad,2.0
277,Petrol,50000.0,1591.0,Manual,13.0,5.0,Grey,121.3,Disc,Drum,1630.0,1780.0,4270.0,,,Hyundai,Creta,1051000.0,ahmedabad,4.0
278,Diesel,54312.0,2755.0,Automatic,11.36,8.0,Brown,171.5,Disc,Drum,1795.0,1830.0,4735.0,2480.0,,Toyota,Innova Crysta,1825000.0,ahmedabad,2.0
279,Diesel,46000.0,1461.0,Manual,20.37,5.0,White,108.49,Disc,Drum,1626.0,1813.0,4329.0,,,Renault,Captur,790000.0,ahmedabad,2.0
280,Diesel,33000.0,2755.0,Automatic,11.36,7.0,Brown,171.5,Disc,Drum,1795.0,1830.0,4735.0,2450.0,,Toyota,Innova Crysta,1675000.0,ahmedabad,4.0
281,Diesel,61000.0,1498.0,Manual,25.8,5.0,Blue,98.6,Disc,Drum,1505.0,1680.0,3990.0,,170.0,Honda,Amaze,351000.0,ahmedabad,8.0
282,Diesel,48000.0,1248.0,Manual,23.4,5.0,White,74.0,Ventilated Disc,Drum,1555.0,1695.0,3995.0,1505.0,,Maruti,Swift Dzire,450000.0,ahmedabad,7.0
283,Diesel,55000.0,1598.0,Manual,20.54,5.0,Grey,103.6,Disc,Drum,1466.0,1699.0,4384.0,1760.0,186.0,Volkswagen,Vento,420000.0,ahmedabad,7.0
284,Diesel,59000.0,1497.0,Manual,21.5,5.0,Grey,108.5,Disc,Drum,1607.0,1811.0,3994.0,,154.0,Tata,Nexon,775000.0,ahmedabad,3.0
285,Diesel,70000.0,1248.0,Manual,28.09,5.0,Silver,88.5,Ventilated Disc,Drum,1485.0,1730.0,4490.0,1595.0,190.0,Maruti,Ciaz,675000.0,ahmedabad,4.0
286,Petrol,55000.0,1199.0,Automatic,18.2,5.0,Maroon,88.7,Disc,Drum,1544.0,1694.0,3955.0,,172.0,Honda,Jazz,661000.0,ahmedabad,4.0
287,Diesel,45000.0,1995.0,Automatic,22.69,5.0,Grey,190.0,Disc,Disc,1429.0,1811.0,4824.0,,230.0,BMW,3 Series,1689999.9999999998,ahmedabad,5.0
288,Petrol,50000.0,998.0,Automatic,20.51,5.0,White,67.0,Ventilated Disc,Drum,1700.0,1495.0,3599.0,1350.0,152.0,Maruti,Wagon R,450000.0,ahmedabad,4.0
289,Petrol,5705.0,998.0,Automatic,20.28,5.0,White,118.36,Disc,Drum,1505.0,1775.0,3995.0,,,Hyundai,i20,1100000.0,ahmedabad,0.0
290,Diesel,54000.0,1582.0,Automatic,22.0,5.0,White,126.2,Disc,Drum,1475.0,1729.0,4440.0,,,Hyundai,Verna,1000000.0,ahmedabad,3.0
291,Petrol,58000.0,1198.0,Manual,18.0,5.0,Silver,86.7,Disc,Drum,1505.0,1680.0,3990.0,,160.0,Honda,Amaze,459999.99999999994,ahmedabad,7.0
292,Diesel,36131.0,1969.0,Automatic,17.2,7.0,White,235.0,Disc,Disc,1776.0,2140.0,4950.0,,230.0,Volvo,XC 90,5600000.0,ahmedabad,3.0
293,Diesel,52000.0,1396.0,Manual,21.9,5.0,White,88.8,Disc,Drum,1505.0,1710.0,3995.0,,,Hyundai,i20,350000.0,ahmedabad,8.0
294,Diesel,65000.0,1248.0,Manual,26.59,5.0,White,74.0,Ventilated Disc,Drum,1555.0,1695.0,3995.0,1505.0,169.0,Maruti,Swift Dzire,491000.0,ahmedabad,6.0
295,Diesel,69000.0,2393.0,Manual,13.68,7.0,White,147.8,Disc,Drum,1795.0,1830.0,4735.0,2430.0,,Toyota,Innova Crysta,1590000.0,ahmedabad,3.0
