,Endine_disp,Milage_in_km/ltr,Seating_cap,color,Max_power,front_brake_type,rear_brake_type,cargo_volume,height,width,length,Gross_Weight,top_speed,Ownership,Steering_Type,Car_price,Brand,Model,Running_kms,Fuel_type,Gear_Transmission,Car_age
125,1248.0,23.65,5.0,Blue,88.5,Ventilated Disc,Disc,353.0,1595.0,1785.0,4300.0,1670.0,190.0,Second Owner,Power,789000.0,maruti,sx4 s cross ddis 200 zeta,48132.0, Diesel , Manual,7.0
126,1197.0,20.85,5.0,Brown,83.14,Ventilated Disc,Drum,320.0,1555.0,1695.0,3995.0,1415.0,158.0,Second Owner,Power,517000.0,maruti,swift dzire zxi,79075.0, Petrol , Manual,8.0
127,1498.0,23.0,5.0,Brown,98.96,Ventilated Disc,Drum,352.0,1647.0,1765.0,3998.0,1690.0,170.0,Second Owner,Power,984000.0,ford,ecosport 1.5 diesel titanium plus bsiv,37352.0, Diesel , Manual,5.0
128,1373.0,20.73,5.0,Grey,91.1,Ventilated Disc,Drum,510.0,1485.0,1730.0,4490.0,1490.0,190.0,Second Owner,Power,720000.0,maruti,ciaz zxi,63370.0, Petrol , Manual,7.0
129,1461.0,20.45,5.0,White,83.8,Ventilated Disc,Drum,475.0,1695.0,1822.0,4315.0,1758.0,170.0,First Owner,Power,651000.0,renault,duster 85ps diesel rxl,67496.0, Diesel , Manual,9.0
130,1197.0,18.9,5.0,White,82.0,Disc,Drum,256.0,1520.0,1660.0,3765.0,1580.0,165.0,First Owner,Power,426000.0,hyundai,grand i10 asta,78454.0, Petrol , Manual,9.0
131,1498.0,22.7,5.0,White,89.84,Ventilated Disc,Drum,346.0,1708.0,1765.0,3999.0,1740.0,182.0,First Owner,Power,595000.0,ford,ecosport 1.5 dv5 mt titanium,63211.0, Diesel , Manual,10.0
132,1591.0,17.01,5.0,White,121.4,Disc,Drum,465.0,1475.0,1700.0,4375.0,1580.0,196.0,First Owner,Power,647000.0,hyundai,verna 1.6 vtvt s option,47144.0, Petrol , Manual,8.0
133,1497.0,17.4,5.0,Grey,117.3,Disc,Drum,510.0,1495.0,1695.0,4440.0,1580.0,195.0,First Owner,Power,828999.9999999999,honda,city i vtec vx,60873.0, Petrol , Manual,8.0
134,1199.0,23.84,5.0,Brown,84.0,Disc,Drum,242.0,1535.0,1647.0,3746.0,1580.0,150.0,First Owner,Power,525000.0,tata,tiago 1.2 revotron xz,34662.0, Petrol , Manual,6.0
135,1194.0,19.0,5.0,Silver,94.68,Ventilated Disc,Drum,257.0,1570.0,1737.0,3954.0,1580.0,144.0,First Owner,Power,670000.0,ford,freestyle titanium petrol bsiv,36423.0, Petrol , Manual,4.0
136,999.0,21.74,5.0,Black,67.0,Disc,Drum,279.0,1490.0,1579.0,3731.0,1580.0,170.0,First Owner,Electric,539000.0,renault,kwid climber 1.0 mt opt,10720.0, Petrol , Manual,2.0
137,1199.0,18.7,5.0,White,88.7,Disc,Drum,354.0,1544.0,1694.0,3955.0,1580.0,172.0,Second Owner,Power,547000.0,honda,jazz 1.2 s i vtec,77913.0, Petrol , Manual,7.0
138,1582.0,22.32,5.0,Grey,126.32,Disc,Disc,465.0,1475.0,1700.0,4370.0,1580.0,190.0,First Owner,Power,617000.0,hyundai,verna 1.6 sx crdi (o),93787.0, Diesel , Manual,9.0
139,1498.0,22.77,5.0,Silver,98.59,Ventilated Disc,Drum,346.0,1708.0,1765.0,3999.0,1580.0,182.0,First Owner,Power,886000.0,ford,ecosport 1.5 tdci platinum edition bsiv,70681.0, Diesel , Manual,6.0
140,1197.0,21.21,5.0,Red,81.8,Disc,Drum,268.0,1530.0,1735.0,3840.0,1315.0,170.0,Second Owner,Electric,673000.0,maruti,swift vxi,15330.0, Petrol , Manual,4.0
141,1197.0,17.71,5.0,Red,78.9,Ventilated Disc,Drum,251.0,1510.0,1695.0,3775.0,1580.0,170.0,First Owner,Power,466000.0,toyota,etios liva g sp,65795.0, Petrol , Manual,10.0
142,1197.0,21.21,5.0,Grey,81.8,Disc,Drum,268.0,1530.0,1735.0,3840.0,1315.0,170.0,Second Owner,Electric,652000.0,maruti,swift vxi,10862.0, Petrol , Manual,4.0
143,1461.0,19.6,5.0,Black,108.45,Disc,Drum,475.0,1695.0,1822.0,4315.0,1806.0,168.0,First Owner,Power,813000.0000000001,renault,duster 110ps diesel rxz,73556.0, Diesel , Manual,7.0
144,1197.0,21.0,5.0,Black,81.8,Disc,Drum,311.0,1505.0,1775.0,3995.0,1580.0,170.0,First Owner,Electric,1016000.0,hyundai,i20 asta opt,18726.0, Petrol , Manual,2.0
145,1462.0,20.28,5.0,Blue,103.25,Ventilated Disc,Drum,510.0,1485.0,1730.0,4490.0,1530.0,170.0,First Owner,Power,863000.0000000001,maruti,ciaz zeta automatic bsiv,84262.0, Petrol , Automatic,5.0
146,1462.0,19.01,5.0,Grey,103.2,Ventilated Disc,Drum,209.0,1700.0,1775.0,4445.0,1730.0,170.0,First Owner,Power,1075000.0,maruti,xl6 zeta,56553.0, Petrol , Manual,2.0
147,1197.0,18.5,5.0,Silver,85.8,Ventilated Disc,Drum,236.0,1620.0,1680.0,3775.0,1430.0,156.0,First Owner,Power,421000.0,maruti,ritz vxi,57024.0, Petrol , Manual,9.0
148,1493.0,18.49,5.0,Silver,100.0,Disc,Drum,384.0,1826.0,1835.0,3995.0,2225.0,156.0,First Owner,Power,774000.0,mahindra,tuv 300 t8,88066.0, Diesel , Manual,7.0
149,1461.0,19.87,5.0,Grey,83.8,Disc,Drum,475.0,1695.0,1822.0,4315.0,1777.0,156.0,Second Owner,Power,903999.9999999999,renault,duster 85ps diesel rxs,73372.0, Diesel , Manual,7.0
150,998.0,20.92,5.0,Maroon,67.1,Ventilated Disc,Drum,350.0,1460.0,1480.25,3620.0,1185.0,170.0,Second Owner,Power,246000.0,maruti,alto k10 2010-2014 vxi,80062.0, Petrol , Manual,12.0
151,1197.0,18.9,5.0,Grey,82.0,Disc,Drum,256.0,1520.0,1660.0,3765.0,1580.0,165.0,First Owner,Power,463000.0,hyundai,grand i10 sportz,76305.0, Petrol , Manual,7.0
152,999.0,20.0,5.0,Yellow,72.0,Disc,Drum,84.0,1643.0,1739.0,3990.0,1580.0,170.0,First Owner,Power,645000.0,renault,triber rxz bsiv,77570.0, Petrol , Manual,4.0
153,1248.0,22.9,5.0,White,74.0,Ventilated Disc,Drum,232.0,1530.0,1695.0,3850.0,1505.0,158.0,First Owner,Power,488000.0,maruti,swift vdi,41295.0, Diesel , Manual,11.0
154,1353.0,16.1,5.0,Red,138.0,Disc,Drum,433.0,1645.0,1800.0,4315.0,1580.0,170.0,First Owner,Power,1294000.0,kia,seltos gtk,40509.0, Petrol , Manual,4.0
155,999.0,22.0,5.0,Blue,67.0,Disc,Drum,279.0,1474.0,1579.0,3731.0,1580.0,170.0,First Owner,Electric,574000.0,renault,kwid 1.0 rxt amt opt,15262.0, Petrol , Automatic,2.0
156,1598.0,14.3,5.0,Red,103.2,Disc,Drum,460.0,1466.0,1699.0,4413.0,1680.0,185.0,First Owner,Power,1174000.0,skoda,rapid monte carlo 1.6 mpi bsiv,16997.0, Petrol , Manual,4.0
157,1197.0,18.9,5.0,Yellow,82.0,Disc,Drum,256.0,1520.0,1660.0,3765.0,1580.0,165.0,First Owner,Power,501000.0,hyundai,grand i10 sportz,16819.0, Petrol , Manual,8.0
158,1991.0,12.33,5.0,White,215.90699999999987,Ventilated Disc,Ventilated Disc,421.0,1479.0,1804.0,4445.0,2105.0,236.0,First Owner,Power,3900000.0,mercedes-benz,gla 45 amg,23000.0, Petrol , Automatic,8.0
159,1197.0,21.4,5.0,Silver,83.1,Disc,Drum,339.0,1510.0,1745.0,3995.0,1360.0,180.0,Second Owner,Power,677000.0,maruti,baleno 1.2 cvt delta,15827.0, Petrol , Automatic,6.0
160,1591.0,17.0,5.0,Blue,121.3,Disc,Drum,480.0,1475.0,1729.0,4440.0,1580.0,158.0,First Owner,Power,832000.0,hyundai,verna vtvt 1.6 at sx option,57310.0, Petrol , Automatic,6.0
161,999.0,20.0,5.0,Blue,71.01,Disc,Drum,84.0,1643.0,1739.0,3991.0,1580.0,170.0,First Owner,Electric,909000.0,renault,triber rxz,16112.0, Petrol , Manual,2.0
162,1197.0,18.6,5.0,White,81.83,Disc,Drum,295.0,1505.0,1734.0,3985.0,1580.0,170.0,First Owner,Power,657000.0,hyundai,i20 sportz 1.2,22808.0, Petrol , Manual,7.0
163,1497.0,21.5,5.0,Silver,108.5,Disc,Drum,350.0,1607.0,1811.0,3994.0,1580.0,154.0,First Owner,Power,952000.0,tata,nexon 1.5 revotorq xz plus,67103.0, Diesel , Manual,4.0
164,1199.0,19.33,5.0,White,86.83,Disc,Drum,345.0,1523.0,1755.0,3990.0,1580.0,170.0,First Owner,Electric,670000.0,tata,altroz xe,34988.0, Petrol , Manual,2.0
165,1194.0,19.0,5.0,Red,94.68,Ventilated Disc,Drum,257.0,1570.0,1737.0,3954.0,1580.0,144.0,First Owner,Power,671000.0,ford,freestyle titanium petrol bsiv,16387.0, Petrol , Manual,5.0
166,1999.0,14.62,5.0,Red,149.92,Disc,Disc,420.0,1465.0,1800.0,4570.0,1580.0,210.0,Second Owner,Power,1171000.0,hyundai,elantra 2.0 sx at,36576.0, Petrol , Automatic,6.0
167,999.0,21.74,5.0,Blue,67.0,Disc,Drum,279.0,1490.0,1579.0,3731.0,1580.0,170.0,First Owner,Electric,535000.0,renault,kwid climber 1.0 mt opt,11336.0, Petrol , Manual,2.0
168,1462.0,20.04,5.0,Blue,103.25,Ventilated Disc,Drum,510.0,1485.0,1730.0,4490.0,1580.0,170.0,First Owner,Power,1215000.0,maruti,ciaz zeta at,3994.15, Petrol , Automatic,1.0
169,1199.0,23.84,5.0,Red,84.0,Disc,Drum,242.0,1535.0,1647.0,3746.0,1580.0,150.0,First Owner,Power,527000.0,tata,tiago 1.2 revotron xz,33138.0, Petrol , Manual,5.0
170,1199.0,23.84,5.0,Blue,84.0,Disc,Drum,242.0,1535.0,1647.0,3746.0,1580.0,150.0,First Owner,Power,537000.0,tata,tiago 1.2 revotron xz,10930.0, Petrol , Manual,6.0
171,1198.0,16.47,5.0,Grey,74.0,Disc,Drum,280.0,1469.0,1682.0,3971.0,1520.0,165.0,Second Owner,Power,484000.0,volkswagen,polo 1.2 mpi highline,85100.0, Petrol , Manual,9.0
172,1197.0,18.19,5.0,Grey,103.2,Ventilated Disc,Drum,494.0,1467.0,1699.0,4390.0,1720.0,185.0,First Owner,Power,972000.0000000001,volkswagen,vento 1.2 tsi highline plus at,55788.0, Petrol , Automatic,5.0
173,1248.0,19.3,5.0,White,73.9,Ventilated Disc,Drum,440.0,1530.0,1690.0,4160.0,1580.0,170.0,First Owner,Power,567000.0,maruti,swift dzire zdi,63330.0, Diesel , Manual,11.0
174,1248.0,20.77,5.0,Grey,88.76,Disc,Drum,135.0,1685.0,1695.0,4265.0,1845.0,160.0,Second Owner,Power,713000.0,maruti,ertiga vdi,87041.0, Diesel , Manual,8.0
175,1248.0,20.77,5.0,Blue,88.76,Disc,Drum,135.0,1685.0,1695.0,4265.0,1845.0,160.0,Second Owner,Power,633000.0,maruti,ertiga vdi,98311.0, Diesel , Manual,11.0
176,1498.0,22.15,5.0,Blue,108.6,Ventilated Disc,Drum,494.0,1467.0,1699.0,4390.0,1770.0,180.0,Second Owner,Power,672000.0,volkswagen,vento 1.5 tdi highline at,76717.0, Diesel , Automatic,7.0
177,814.0,21.1,5.0,White,55.2,Disc,Drum,215.0,1500.0,1550.0,3495.0,1580.0,135.0,Second Owner,Power,396000.0,hyundai,eon sportz,13674.0, Petrol , Manual,5.0
178,2179.0,16.0,5.0,White,140.0,Disc,Disc,720.0,1785.0,1890.0,4585.0,2510.0,185.0,First Owner,Power,1310000.0,mahindra,xuv500 at w10 fwd,92286.0, Diesel , Automatic,6.0
179,998.0,21.79,5.0,Grey,67.05,Disc,Drum,341.0,1675.0,1620.0,3655.0,1340.0,170.0,First Owner,Power,544000.0,maruti,wagon r vxi,31968.0, Petrol , Manual,3.0
180,998.0,23.1,5.0,White,67.04,Ventilated Disc,Drum,235.0,1560.0,1600.0,3695.0,1250.0,150.0,First Owner,Power,465000.00000000006,maruti,celerio vxi optional mt bsiv,33155.0, Petrol , Manual,6.0
181,1197.0,18.6,5.0,Red,81.83,Disc,Drum,295.0,1505.0,1734.0,3985.0,1580.0,170.0,Second Owner,Power,664000.0,hyundai,i20 asta 1.2,20941.0, Petrol , Manual,6.0
182,1461.0,19.87,5.0,Red,83.8,Disc,Drum,475.0,1695.0,1822.0,4315.0,1777.0,156.0,First Owner,Power,861999.9999999999,renault,duster 85ps diesel rxz,48618.0, Diesel , Manual,6.0
183,998.0,23.1,5.0,White,67.04,Ventilated Disc,Drum,235.0,1565.0,1635.0,3715.0,1250.0,150.0,First Owner,Power,500000.0,maruti,celerio vxi,10909.0, Petrol , Manual,7.0
184,1197.0,22.38,5.0,Red,88.5,Disc,Drum,268.0,1530.0,1735.0,3845.0,1335.0,170.0,First Owner,Electric,818000.0,maruti,swift zxi,4360.0, Petrol , Manual,1.0
185,1497.0,21.5,5.0,Orange,108.5,Disc,Drum,350.0,1607.0,1811.0,3994.0,1580.0,154.0,First Owner,Power,971000.0000000001,tata,nexon 1.5 revotorq xza plus,49808.0, Diesel , Automatic,4.0
186,1197.0,18.6,5.0,Silver,81.83,Disc,Drum,295.0,1505.0,1734.0,3985.0,1580.0,170.0,Second Owner,Power,628000.0,hyundai,i20 sportz 1.2,45244.0, Petrol , Manual,7.0
187,1498.0,22.77,5.0,Blue,98.59,Ventilated Disc,Drum,346.0,1708.0,1765.0,3999.0,1580.0,182.0,First Owner,Power,637000.0,ford,ecosport 1.5 tdci titanium bsiv,96858.0, Diesel , Manual,8.0
188,1497.0,21.5,5.0,White,108.5,Disc,Drum,350.0,1607.0,1811.0,3994.0,1580.0,154.0,First Owner,Power,841000.0,tata,nexon 1.5 revotorq xm,70739.0, Diesel , Manual,4.0
189,999.0,24.04,5.0,Green,67.0,Disc,Drum,300.0,1478.0,1579.0,3679.0,1580.0,159.0,First Owner,Power,395000.0,renault,kwid 1.0 amt rxt,67009.0, Petrol , Automatic,6.0
190,1199.0,23.84,5.0,Red,84.0,Disc,Drum,242.0,1535.0,1647.0,3746.0,1580.0,150.0,First Owner,Power,535000.0,tata,tiago 1.2 revotron xz,31489.0, Petrol , Manual,6.0
191,1199.0,18.7,5.0,Black,88.7,Disc,Drum,354.0,1544.0,1694.0,3955.0,1580.0,172.0,Second Owner,Power,539000.0,honda,jazz 1.2 v i vtec,49245.0, Petrol , Manual,8.0
192,998.0,20.51,5.0,Blue,67.04,Ventilated Disc,Drum,180.0,1700.0,1495.0,3599.0,1350.0,152.0,First Owner,Power,411000.00000000006,maruti,wagon r vxi bs iv,33280.0, Petrol , Manual,8.0
193,1197.0,18.9,5.0,Violet,81.86,Disc,Drum,256.0,1520.0,1660.0,3765.0,1580.0,165.0,First Owner,Power,542000.0,hyundai,grand i10 1.2 kappa sportz option,32578.0, Petrol , Manual,6.0
194,1956.0,17.0,5.0,Orange,138.1,Disc,Drum,425.0,1706.0,1894.0,4598.0,1580.0,170.0,Second Owner,Power,1574000.0,tata,harrier xz bsiv,36792.0, Diesel , Manual,4.0
195,1956.0,17.0,5.0,Orange,138.1,Disc,Drum,425.0,1706.0,1894.0,4598.0,1580.0,170.0,First Owner,Power,1486000.0,tata,harrier xz bsiv,42666.0, Diesel , Manual,4.0
196,1199.0,19.0,5.0,Grey,88.7,Disc,Drum,354.0,1544.0,1694.0,3955.0,1580.0,172.0,First Owner,Power,563000.0,honda,jazz 1.2 v at i vtec,91572.0, Petrol , Automatic,7.0
197,1497.0,17.4,5.0,Red,117.3,Disc,Drum,510.0,1495.0,1695.0,4440.0,1580.0,195.0,First Owner,Power,714000.0,honda,city i vtec v,33594.0, Petrol , Manual,8.0
198,1248.0,19.3,5.0,Golden,73.9,Ventilated Disc,Drum,440.0,1530.0,1690.0,4160.0,1580.0,170.0,Third Owner,Power,496000.0,maruti,swift dzire zdi,93309.0, Diesel , Manual,11.0
199,1197.0,18.6,5.0,White,81.83,Disc,Drum,295.0,1505.0,1734.0,3985.0,1580.0,170.0,Second Owner,Power,567000.0,hyundai,i20 magna 1.2,69407.0, Petrol , Manual,7.0
200,1199.0,23.84,5.0,Orange,84.0,Disc,Drum,242.0,1535.0,1647.0,3746.0,1580.0,150.0,First Owner,Power,470000.0,tata,tiago 1.2 revotron xz,65169.0, Petrol , Manual,6.0
201,1199.0,18.6,5.0,Green,79.4,Disc,Drum,170.0,1520.0,1595.0,3640.0,1580.0,170.0,First Owner,Power,350000.0,chevrolet,beat lt,45000.0, Petrol , Manual,9.0
202,1248.0,24.3,5.0,Yellow,88.5,Ventilated Disc,Drum,328.0,1640.0,1790.0,3995.0,1680.0,172.0,First Owner,Power,894999.9999999999,maruti,vitara brezza zdi plus amt dual tone,120165.09999999999, Diesel , Automatic,5.0
203,1197.0,18.6,5.0,Red,81.83,Disc,Drum,295.0,1505.0,1734.0,3985.0,1580.0,170.0,Second Owner,Power,670000.0,hyundai,i20 asta 1.2,26303.0, Petrol , Manual,7.0
204,1498.0,23.8,5.0,Red,78.9,Disc,Drum,420.0,1501.0,1695.0,3995.0,1580.0,140.0,First Owner,Power,795000.0,honda,amaze v cvt diesel bsiv,68816.0, Diesel , Automatic,4.0
205,1197.0,18.6,5.0,White,81.83,Disc,Drum,295.0,1505.0,1734.0,3985.0,1580.0,170.0,First Owner,Power,527000.0,hyundai,i20 asta 1.2,80509.0, Petrol , Manual,9.0
206,1197.0,18.6,5.0,Red,81.83,Disc,Drum,295.0,1505.0,1734.0,3985.0,1580.0,170.0,Second Owner,Power,659000.0,hyundai,i20 asta 1.2,37053.0, Petrol , Manual,6.0
207,1461.0,19.87,5.0,White,83.8,Disc,Drum,475.0,1695.0,1822.0,4315.0,1777.0,156.0,First Owner,Power,943000.0,renault,duster 85ps diesel rxz,72766.0, Diesel , Manual,6.0
208,1198.0,16.47,5.0,White,74.0,Disc,Drum,280.0,1469.0,1682.0,3971.0,1520.0,165.0,First Owner,Power,603000.0,volkswagen,polo 1.2 mpi highline,53506.0, Petrol , Manual,9.0
209,1197.0,17.0,5.0,Silver,110.0,Disc,Disc,259.0,1627.0,1821.0,3995.0,1580.0,175.0,Second Owner,Power,844999.9999999999,mahindra,xuv300 w6 bsiv,46042.0, Petrol , Manual,4.0
210,1498.0,25.5,5.0,White,98.6,Ventilated Disc,Drum,363.0,1601.0,1734.0,3999.0,1580.0,176.0,First Owner,Electric,866000.0,honda,wr-v i-dtec vx,44453.0, Diesel , Manual,6.0
211,1461.0,19.87,5.0,Orange,83.8,Disc,Drum,475.0,1695.0,1822.0,4315.0,1777.0,156.0,First Owner,Power,906000.0,renault,duster 85ps diesel rxz,79046.0, Diesel , Manual,7.0
212,999.0,23.01,5.0,bronze,67.0,Disc,Drum,300.0,1478.0,1579.0,3679.0,1580.0,155.0,First Owner,Power,377000.0,renault,kwid 1.0 rxt,75760.0, Petrol , Manual,6.0
213,799.0,22.7,5.0,Red,53.64,Disc,Drum,222.0,1541.0,1560.0,3445.0,1580.0,170.0,First Owner,Power,330000.0,datsun,redigo t,21313.0, Petrol , Manual,4.0
214,799.0,22.7,5.0,Red,53.64,Disc,Drum,222.0,1541.0,1560.0,3445.0,1580.0,170.0,First Owner,Power,330000.0,datsun,redigo t,21500.0, Petrol , Manual,4.0
215,2179.0,16.0,5.0,Orange,140.0,Disc,Disc,720.0,1785.0,1890.0,4585.0,2510.0,185.0,Second Owner,Power,1224000.0,mahindra,xuv500 at w10 fwd,60403.0, Diesel , Automatic,6.0
216,1199.0,19.0,5.0,White,88.7,Disc,Drum,354.0,1544.0,1694.0,3955.0,1580.0,172.0,First Owner,Power,612000.0,honda,jazz 1.2 v at i vtec,43873.0, Petrol , Automatic,7.0
217,1197.0,18.6,5.0,Silver,81.83,Disc,Drum,295.0,1505.0,1734.0,3985.0,1580.0,170.0,First Owner,Power,599000.0,hyundai,i20 magna 1.2,63592.0, Petrol , Manual,7.0
218,1582.0,19.67,5.0,Yellow,126.2,Disc,Drum,400.0,1630.0,1780.0,4270.0,1580.0,190.0,First Owner,Power,1131000.0,hyundai,creta 1.6 crdi sx,70314.0, Diesel , Manual,7.0
219,999.0,23.01,5.0,Red,67.0,Disc,Drum,300.0,1478.0,1579.0,3679.0,1580.0,155.0,Second Owner,Power,340000.0,renault,kwid 1.0 rxt optional,61130.0, Petrol , Manual,7.0
220,1462.0,20.65,5.0,Grey,103.25,Ventilated Disc,Drum,510.0,1485.0,1730.0,4490.0,1520.0,170.0,First Owner,Power,944000.0,maruti,ciaz alpha,68587.0, Petrol , Manual,3.0
221,1197.0,18.5,5.0,Grey,82.9,Disc,Drum,350.0,1505.0,1710.0,3995.0,1580.0,170.0,Second Owner,Power,428000.0,hyundai,i20 magna optional 1.2,84726.0, Petrol , Manual,9.0
222,1197.0,20.36,5.0,Grey,78.9,Ventilated Disc,Drum,350.0,1550.0,1595.0,3585.0,1580.0,170.0,First Owner,Power,290000.0,hyundai,i10 sportz 1.2,79000.0, Petrol , Manual,12.0
223,1197.0,21.21,5.0,White,81.8,Disc,Drum,268.0,1530.0,1735.0,3840.0,1315.0,170.0,First Owner,Electric,610000.0,maruti,swift vxi,96358.0, Petrol , Manual,5.0
224,1086.0,20.3,5.0,Silver,68.0,Disc,Drum,235.0,1560.0,1645.0,3610.0,1580.0,170.0,First Owner,Power,553000.0,hyundai,santro asta bsiv,53486.0, Petrol , Manual,5.0
225,1197.0,21.01,5.0,Blue,81.8,Disc,Drum,339.0,1510.0,1745.0,3995.0,1340.0,170.0,First Owner,Electric,733000.0,maruti,baleno delta,28342.0, Petrol , Manual,4.0
226,1197.0,18.6,5.0,Silver,81.83,Disc,Drum,295.0,1505.0,1734.0,3985.0,1580.0,170.0,First Owner,Power,735000.0,hyundai,i20 asta 1.2,27284.0, Petrol , Manual,6.0
227,1498.0,14.99,5.0,Red,104.5,Disc,Drum,475.0,1695.0,1822.0,4315.0,1770.0,160.0,First Owner,Power,808000.0,renault,duster petrol rxs cvt,47054.0, Petrol , Automatic,6.0
228,1198.0,25.32,5.0,Silver,77.0,Disc,Drum,243.0,1655.0,1715.0,3675.0,1580.0,160.0,Second Owner,Power,500000.0,mahindra,kuv 100 mfalcon d75 k6 plus,51352.0, Diesel , Manual,6.0
229,1197.0,22.0,5.0,Golden,81.8,Ventilated Disc,Drum,378.0,1515.0,1735.0,3995.0,1315.0,170.0,First Owner,Electric,581000.0,maruti,swift dzire amt vxi bs iv,89306.0, Petrol , Automatic,6.0
230,1197.0,17.19,5.0,White,81.86,Disc,Drum,285.0,1555.0,1760.0,3995.0,1580.0,160.0,Second Owner,Power,610000.0,hyundai,i20 active 1.2 sx,92617.0, Petrol , Manual,7.0
231,1199.0,19.33,5.0,Red,86.83,Disc,Drum,345.0,1523.0,1755.0,3990.0,1580.0,170.0,First Owner,Electric,803999.9999999999,tata,altroz xz,20203.0, Petrol , Manual,3.0
232,1197.0,18.6,5.0,White,81.83,Disc,Drum,295.0,1505.0,1734.0,3985.0,1580.0,170.0,First Owner,Power,623000.0,hyundai,i20 sportz option 1.2,51395.0, Petrol , Manual,8.0
233,1197.0,21.21,5.0,Grey,81.8,Disc,Drum,378.0,1515.0,1735.0,3995.0,1315.0,170.0,First Owner,Power,727000.0,maruti,swift dzire amt vxi,42564.0, Petrol , Automatic,5.0
234,1461.0,19.6,5.0,Black,108.45,Disc,Drum,475.0,1695.0,1822.0,4315.0,1813.0,168.0,Second Owner,Power,914000.0,renault,duster 110ps diesel rxl amt,85586.0, Diesel , Automatic,7.0
235,1498.0,14.99,5.0,Brown,104.5,Disc,Drum,475.0,1695.0,1822.0,4315.0,1770.0,160.0,Second Owner,Power,756000.0,renault,duster petrol rxs cvt,39622.0, Petrol , Automatic,6.0
236,1497.0,17.3,5.0,White,120.96,Disc,Disc,190.0,1774.0,1866.0,4585.0,1580.0,170.0,First Owner,Electric,1200000.0,mahindra,marazzo m4 plus 8str,22150.0, Diesel , Manual,3.0
237,1497.0,17.4,5.0,Red,117.3,Disc,Drum,510.0,1495.0,1695.0,4440.0,1580.0,195.0,Third Owner,Power,575000.0,honda,city i vtec v,74481.0, Petrol , Manual,8.0
238,1956.0,16.56,5.0,Black,167.67,Disc,Disc,155.0,1760.0,1835.0,4720.0,1580.0,170.0,First Owner,Power,1817000.0000000002,mg,hector plus smart diesel mt,24566.0, Diesel , Manual,2.0
239,1198.0,18.0,5.0,U TITANIUM,86.7,Disc,Drum,400.0,1505.0,1680.0,3990.0,1580.0,160.0,First Owner,Power,430000.0,honda,amaze s i-vtech,80602.0, Petrol , Manual,9.0
240,814.0,21.1,5.0,White,55.2,Disc,Drum,215.0,1500.0,1550.0,3495.0,1580.0,135.0,First Owner,Power,315000.0,hyundai,eon magna plus,30283.0, Petrol , Manual,9.0
241,1798.0,15.1,5.0,Red,178.0,Disc,Disc,590.0,1476.0,1814.0,4670.0,1860.0,220.0,First Owner,Power,1200000.0,skoda,octavia 1.8 tsi at style,85000.0, Petrol , Automatic,7.0
242,1498.0,21.7,5.0,Grey,98.96,Ventilated Disc,Drum,352.0,1647.0,1765.0,3998.0,1690.0,170.0,First Owner,Electric,795000.0,ford,ecosport 1.5 diesel titanium,28580.0, Diesel , Manual,7.0
243,2967.0,12.55,5.0,White,168.5,Ventilated Disc,Drum,296.0,1845.7999999999997,1840.0,4705.0,2510.0,176.0,First Owner,Power,1428000.0,toyota,fortuner 4x2 at,96800.0, Diesel , Automatic,10.0
244,1497.0,17.8,5.0,White,117.3,Disc,Drum,510.0,1495.0,1695.0,4440.0,1580.0,195.0,Second Owner,Power,800000.0,honda,city i vtec v,60000.0, Petrol , Manual,6.0
245,1462.0,17.03,5.0,Grey,103.26,Ventilated Disc,Drum,328.0,1640.0,1790.0,3995.0,1600.0,170.0,First Owner,Electronic,1100000.0,maruti,vitara brezza zxi,30000.0, Petrol , Manual,1.0
246,1591.0,15.8,5.0,White,121.3,Disc,Drum,400.0,1665.0,1780.0,4270.0,1580.0,170.0,First Owner,Power,1195000.0,hyundai,creta 1.6 sx option,60040.0, Petrol , Manual,4.0
247,2179.0,15.1,5.0,White,152.87,Ventilated Disc,Disc,350.0,1785.0,1890.0,4585.0,2510.0,170.0,First Owner,Power,1334000.0,mahindra,xuv500 w7 bsiv,70325.0, Diesel , Manual,5.0
248,1197.0,18.9,5.0,White,81.86,Disc,Drum,256.0,1520.0,1660.0,3765.0,1580.0,165.0,Second Owner,Power,567000.0,hyundai,grand i10 1.2 kappa asta,34246.0, Petrol , Manual,6.0
249,2967.0,12.55,5.0,White,168.5,Ventilated Disc,Drum,296.0,1845.7999999999997,1840.0,4705.0,2510.0,176.0,First Owner,Power,1421000.0,toyota,fortuner 4x2 at,91000.0, Diesel , Automatic,9.0
250,1396.0,22.54,5.0,Red,88.73,Disc,Drum,295.0,1505.0,1734.0,3985.0,1580.0,180.0,First Owner,Power,597000.0,hyundai,i20 asta 1.4 crdi,120165.09999999999, Diesel , Manual,7.0
251,2179.0,16.0,5.0,Black,140.0,Disc,Disc,720.0,1785.0,1890.0,4585.0,2510.0,185.0,First Owner,Power,1298000.0,mahindra,xuv500 at w10 fwd,89549.0, Diesel , Automatic,6.0
252,1086.0,20.3,5.0,White,68.0,Disc,Drum,235.0,1560.0,1645.0,3610.0,1580.0,170.0,First Owner,Power,539000.0,hyundai,santro asta bsiv,56128.0, Petrol , Manual,5.0
253,1396.0,22.54,5.0,White,88.73,Disc,Drum,295.0,1535.0,1735.0,3995.0,1580.0,180.0,Second Owner,Power,707000.0,hyundai,i20 asta 1.4 crdi,44090.0, Diesel , Manual,7.0
